w1,w2,count,count_w1,P(w2|w1)
what,night,1,4696,0.00021294718909710392
what,degree,1,4696,0.00021294718909710392
what,guests,1,4696,0.00021294718909710392
what,fellow,1,4696,0.00021294718909710392
what,excellence,1,4696,0.00021294718909710392
what,infinite,1,4696,0.00021294718909710392
what,dish,1,4696,0.00021294718909710392
what,discord,1,4696,0.00021294718909710392
what,starting-hole,1,4696,0.00021294718909710392
what,rough,1,4696,0.00021294718909710392
what,less,1,4696,0.00021294718909710392
what,ribs,1,4696,0.00021294718909710392
what,trash,1,4696,0.00021294718909710392
what,drink'st,1,4696,0.00021294718909710392
what,companies,1,4696,0.00021294718909710392
what,thought,1,4696,0.00021294718909710392
what,infectiously,1,4696,0.00021294718909710392
what,winter,1,4696,0.00021294718909710392
what,condition,1,4696,0.00021294718909710392
what,fray,1,4696,0.00021294718909710392
what,beggar,1,4696,0.00021294718909710392
what,dear,1,4696,0.00021294718909710392
what,notes,1,4696,0.00021294718909710392
what,cloten,1,4696,0.00021294718909710392
what,feast,1,4696,0.00021294718909710392
what,appetite,1,4696,0.00021294718909710392
what,happy,1,4696,0.00021294718909710392
what,meat,1,4696,0.00021294718909710392
what,distance,1,4696,0.00021294718909710392
what,bastard,1,4696,0.00021294718909710392
what,venus,1,4696,0.00021294718909710392
what,indeed,1,4696,0.00021294718909710392
what,sadness,1,4696,0.00021294718909710392
what,wisdom,1,4696,0.00021294718909710392
what,change,1,4696,0.00021294718909710392
what,england,1,4696,0.00021294718909710392
what,encounter,1,4696,0.00021294718909710392
what,vile,1,4696,0.00021294718909710392
what,'unjust,1,4696,0.00021294718909710392
what,captain,1,4696,0.00021294718909710392
what,physic,1,4696,0.00021294718909710392
what,sir,1,4696,0.00021294718909710392
what,beats,1,4696,0.00021294718909710392
what,dole,1,4696,0.00021294718909710392
what,simpleness,1,4696,0.00021294718909710392
what,outward,1,4696,0.00021294718909710392
what,effect,1,4696,0.00021294718909710392
what,pricks,1,4696,0.00021294718909710392
what,sum,1,4696,0.00021294718909710392
what,fire,1,4696,0.00021294718909710392
what,fare,1,4696,0.00021294718909710392
what,rubbish,1,4696,0.00021294718909710392
what,restraint,1,4696,0.00021294718909710392
what,violent,1,4696,0.00021294718909710392
what,presence,1,4696,0.00021294718909710392
what,hoop,1,4696,0.00021294718909710392
what,louring,1,4696,0.00021294718909710392
what,barm,1,4696,0.00021294718909710392
what,show,1,4696,0.00021294718909710392
what,traitors,1,4696,0.00021294718909710392
what,tongue,1,4696,0.00021294718909710392
what,harm,1,4696,0.00021294718909710392
what,wing,1,4696,0.00021294718909710392
what,weathercock,1,4696,0.00021294718909710392
what,vane,1,4696,0.00021294718909710392
what,late,1,4696,0.00021294718909710392
what,repentance,1,4696,0.00021294718909710392
what,saw,1,4696,0.00021294718909710392
what,fate,1,4696,0.00021294718909710392
what,fates,1,4696,0.00021294718909710392
what,having,1,4696,0.00021294718909710392
what,plume,1,4696,0.00021294718909710392
what,muffled,1,4696,0.00021294718909710392
what,goddess,1,4696,0.00021294718909710392
what,mine,1,4696,0.00021294718909710392
what,trojan,1,4696,0.00021294718909710392
what,apology,1,4696,0.00021294718909710392
what,find,1,4696,0.00021294718909710392
what,lawful,1,4696,0.00021294718909710392
what,watch,1,4696,0.00021294718909710392
what,offal,1,4696,0.00021294718909710392
what,world,1,4696,0.00021294718909710392
what,betideth,1,4696,0.00021294718909710392
what,demi-god,1,4696,0.00021294718909710392
a,swain,3,14096,0.00021282633371169125
a,princess,3,14096,0.00021282633371169125
a,hat,3,14096,0.00021282633371169125
a,caitiff,3,14096,0.00021282633371169125
a,velvet,3,14096,0.00021282633371169125
a,quality,3,14096,0.00021282633371169125
a,fresher,3,14096,0.00021282633371169125
a,banished,3,14096,0.00021282633371169125
a,command,3,14096,0.00021282633371169125
a,pardon,3,14096,0.00021282633371169125
a,woodcock,3,14096,0.00021282633371169125
a,murder,3,14096,0.00021282633371169125
a,doublet,3,14096,0.00021282633371169125
a,lost,3,14096,0.00021282633371169125
a,silken,3,14096,0.00021282633371169125
a,ragged,3,14096,0.00021282633371169125
a,shirt,3,14096,0.00021282633371169125
a,braggart,3,14096,0.00021282633371169125
a,shallow,3,14096,0.00021282633371169125
a,sergeant,3,14096,0.00021282633371169125
a,pipe,3,14096,0.00021282633371169125
a,pace,3,14096,0.00021282633371169125
a,hogshead,3,14096,0.00021282633371169125
a,knavish,3,14096,0.00021282633371169125
a,canopy,3,14096,0.00021282633371169125
a,spear,3,14096,0.00021282633371169125
a,warrior,3,14096,0.00021282633371169125
a,mask,3,14096,0.00021282633371169125
a,cipher,3,14096,0.00021282633371169125
a,halfpenny,3,14096,0.00021282633371169125
a,pedant,3,14096,0.00021282633371169125
a,lantern,3,14096,0.00021282633371169125
a,sop,3,14096,0.00021282633371169125
a,willow,3,14096,0.00021282633371169125
a,niggard,3,14096,0.00021282633371169125
a,witty,3,14096,0.00021282633371169125
a,divine,3,14096,0.00021282633371169125
a,copy,3,14096,0.00021282633371169125
a,reckoning,3,14096,0.00021282633371169125
a,fiery,3,14096,0.00021282633371169125
a,calendar,3,14096,0.00021282633371169125
a,blessing,3,14096,0.00021282633371169125
a,visor,3,14096,0.00021282633371169125
a,pagan,3,14096,0.00021282633371169125
a,hilding,3,14096,0.00021282633371169125
a,truce,3,14096,0.00021282633371169125
a,younger,3,14096,0.00021282633371169125
a,hunter,3,14096,0.00021282633371169125
a,like,3,14096,0.00021282633371169125
a,property,3,14096,0.00021282633371169125
a,dowry,3,14096,0.00021282633371169125
a,phoenix,3,14096,0.00021282633371169125
a,school,3,14096,0.00021282633371169125
a,sufficient,3,14096,0.00021282633371169125
a,commission,3,14096,0.00021282633371169125
a,tavern,3,14096,0.00021282633371169125
a,barber,3,14096,0.00021282633371169125
a,canker,3,14096,0.00021282633371169125
a,sport,3,14096,0.00021282633371169125
a,supplication,3,14096,0.00021282633371169125
a,dower,3,14096,0.00021282633371169125
a,graceful,3,14096,0.00021282633371169125
a,weary,3,14096,0.00021282633371169125
a,miserable,3,14096,0.00021282633371169125
a,gossip,3,14096,0.00021282633371169125
a,straw,3,14096,0.00021282633371169125
a,spacious,3,14096,0.00021282633371169125
a,martial,3,14096,0.00021282633371169125
a,motley,3,14096,0.00021282633371169125
a,hateful,3,14096,0.00021282633371169125
a,tinker,3,14096,0.00021282633371169125
a,patient,3,14096,0.00021282633371169125
a,woeful,3,14096,0.00021282633371169125
a,hideous,3,14096,0.00021282633371169125
a,sponge,3,14096,0.00021282633371169125
a,florentine,3,14096,0.00021282633371169125
a,hound,3,14096,0.00021282633371169125
a,merciful,3,14096,0.00021282633371169125
a,camel,3,14096,0.00021282633371169125
a,jig,3,14096,0.00021282633371169125
a,race,3,14096,0.00021282633371169125
a,hawk,3,14096,0.00021282633371169125
a,costard,3,14096,0.00021282633371169125
a,pile,3,14096,0.00021282633371169125
a,buzzard,3,14096,0.00021282633371169125
a,file,3,14096,0.00021282633371169125
a,housewife,3,14096,0.00021282633371169125
a,scot,3,14096,0.00021282633371169125
a,marble,3,14096,0.00021282633371169125
a,duchess,3,14096,0.00021282633371169125
a,trusty,3,14096,0.00021282633371169125
a,trim,3,14096,0.00021282633371169125
a,peal,3,14096,0.00021282633371169125
a,gamester,3,14096,0.00021282633371169125
a,brothel,3,14096,0.00021282633371169125
a,thousand-fold,3,14096,0.00021282633371169125
a,pestilent,3,14096,0.00021282633371169125
a,bare,3,14096,0.00021282633371169125
a,fig,3,14096,0.00021282633371169125
a,pattern,3,14096,0.00021282633371169125
a,musician,3,14096,0.00021282633371169125
a,wight,3,14096,0.00021282633371169125
a,pole,3,14096,0.00021282633371169125
a,vulgar,3,14096,0.00021282633371169125
a,citizen,3,14096,0.00021282633371169125
a,schoolmaster,3,14096,0.00021282633371169125
a,gaping,3,14096,0.00021282633371169125
a,multitude,3,14096,0.00021282633371169125
a,thunderbolt,3,14096,0.00021282633371169125
a,steward,3,14096,0.00021282633371169125
a,peaceful,3,14096,0.00021282633371169125
a,wart,3,14096,0.00021282633371169125
a,shin,3,14096,0.00021282633371169125
a,grove,3,14096,0.00021282633371169125
a,falling,3,14096,0.00021282633371169125
a,gilt,3,14096,0.00021282633371169125
a,perpetual,3,14096,0.00021282633371169125
a,tucket,3,14096,0.00021282633371169125
a,groom,3,14096,0.00021282633371169125
a,sparrow,3,14096,0.00021282633371169125
a,ghost,3,14096,0.00021282633371169125
a,nut,3,14096,0.00021282633371169125
a,wretch,3,14096,0.00021282633371169125
a,lasting,3,14096,0.00021282633371169125
a,frantic,3,14096,0.00021282633371169125
a,brow,3,14096,0.00021282633371169125
a,dinner,3,14096,0.00021282633371169125
a,vengeance,3,14096,0.00021282633371169125
a,lack,3,14096,0.00021282633371169125
a,leader,3,14096,0.00021282633371169125
a,burning,3,14096,0.00021282633371169125
a,porter,3,14096,0.00021282633371169125
a,desire,3,14096,0.00021282633371169125
a,yeoman,3,14096,0.00021282633371169125
a,couch,3,14096,0.00021282633371169125
a,pestilence,3,14096,0.00021282633371169125
a,volume,3,14096,0.00021282633371169125
a,heavier,3,14096,0.00021282633371169125
a,knocking,3,14096,0.00021282633371169125
a,careless,3,14096,0.00021282633371169125
a,younker,3,14096,0.00021282633371169125
a,devilish,3,14096,0.00021282633371169125
a,blister,3,14096,0.00021282633371169125
a,stock,3,14096,0.00021282633371169125
a,larger,3,14096,0.00021282633371169125
a,wooer,3,14096,0.00021282633371169125
a,strain,3,14096,0.00021282633371169125
a,rough,3,14096,0.00021282633371169125
a,kingly,3,14096,0.00021282633371169125
a,finger,3,14096,0.00021282633371169125
a,fowl,3,14096,0.00021282633371169125
a,stoup,3,14096,0.00021282633371169125
a,gaoler,3,14096,0.00021282633371169125
a,physician,3,14096,0.00021282633371169125
a,prelate,3,14096,0.00021282633371169125
a,volsce,3,14096,0.00021282633371169125
a,season,3,14096,0.00021282633371169125
a,stool,3,14096,0.00021282633371169125
a,trice,3,14096,0.00021282633371169125
a,grandsire,3,14096,0.00021282633371169125
a,pinch,3,14096,0.00021282633371169125
a,mutual,3,14096,0.00021282633371169125
a,companion,3,14096,0.00021282633371169125
a,dial,3,14096,0.00021282633371169125
a,comet,3,14096,0.00021282633371169125
a,gull,3,14096,0.00021282633371169125
a,flint,3,14096,0.00021282633371169125
a,rusty,3,14096,0.00021282633371169125
a,buck-basket,3,14096,0.00021282633371169125
a,meeting,3,14096,0.00021282633371169125
a,yielding,3,14096,0.00021282633371169125
a,shift,3,14096,0.00021282633371169125
a,lamentable,3,14096,0.00021282633371169125
a,bill,3,14096,0.00021282633371169125
a,passage,3,14096,0.00021282633371169125
a,bawdy,3,14096,0.00021282633371169125
a,butcher,3,14096,0.00021282633371169125
a,stale,3,14096,0.00021282633371169125
a,morning,3,14096,0.00021282633371169125
a,joy,3,14096,0.00021282633371169125
a,branch,3,14096,0.00021282633371169125
a,trunk,3,14096,0.00021282633371169125
a,scroll,3,14096,0.00021282633371169125
a,guiltless,3,14096,0.00021282633371169125
a,gem,3,14096,0.00021282633371169125
a,gulf,3,14096,0.00021282633371169125
a,bell,3,14096,0.00021282633371169125
a,fountain,3,14096,0.00021282633371169125
a,stain,3,14096,0.00021282633371169125
a,drunkard,3,14096,0.00021282633371169125
a,saying,3,14096,0.00021282633371169125
a,look,3,14096,0.00021282633371169125
a,nobler,3,14096,0.00021282633371169125
a,scarf,3,14096,0.00021282633371169125
a,bedchamber,3,14096,0.00021282633371169125
a,monk,3,14096,0.00021282633371169125
a,voluntary,3,14096,0.00021282633371169125
a,bag,3,14096,0.00021282633371169125
a,jolly,3,14096,0.00021282633371169125
a,smile,3,14096,0.00021282633371169125
a,parle,3,14096,0.00021282633371169125
a,salve,3,14096,0.00021282633371169125
a,catch,3,14096,0.00021282633371169125
a,lane,3,14096,0.00021282633371169125
a,nettle,3,14096,0.00021282633371169125
a,prosperous,3,14096,0.00021282633371169125
a,pursuivant,3,14096,0.00021282633371169125
a,maim,3,14096,0.00021282633371169125
a,several,3,14096,0.00021282633371169125
a,lute,3,14096,0.00021282633371169125
a,heap,3,14096,0.00021282633371169125
a,coxcomb,3,14096,0.00021282633371169125
a,brain,3,14096,0.00021282633371169125
a,gnat,3,14096,0.00021282633371169125
a,prating,3,14096,0.00021282633371169125
a,baboon,3,14096,0.00021282633371169125
a,courtesy,3,14096,0.00021282633371169125
a,moral,3,14096,0.00021282633371169125
a,winter,3,14096,0.00021282633371169125
a,dutchman,3,14096,0.00021282633371169125
a,usurer,3,14096,0.00021282633371169125
a,space,3,14096,0.00021282633371169125
a,baser,3,14096,0.00021282633371169125
a,tower,3,14096,0.00021282633371169125
a,sense,3,14096,0.00021282633371169125
a,doctor,3,14096,0.00021282633371169125
a,briton,3,14096,0.00021282633371169125
a,turn,3,14096,0.00021282633371169125
a,sorry,3,14096,0.00021282633371169125
a,candle,3,14096,0.00021282633371169125
a,contract,3,14096,0.00021282633371169125
a,senator,3,14096,0.00021282633371169125
a,moor,3,14096,0.00021282633371169125
a,galliard,3,14096,0.00021282633371169125
a,righteous,3,14096,0.00021282633371169125
a,theme,3,14096,0.00021282633371169125
a,puritan,3,14096,0.00021282633371169125
a,beauteous,3,14096,0.00021282633371169125
a,safe,3,14096,0.00021282633371169125
a,birth,3,14096,0.00021282633371169125
a,sharp,3,14096,0.00021282633371169125
a,spot,3,14096,0.00021282633371169125
a,seat,3,14096,0.00021282633371169125
a,passing,3,14096,0.00021282633371169125
a,crack,3,14096,0.00021282633371169125
a,curer,3,14096,0.00021282633371169125
a,naked,3,14096,0.00021282633371169125
a,longer,3,14096,0.00021282633371169125
a,swan,3,14096,0.00021282633371169125
a,poet,3,14096,0.00021282633371169125
a,respected,3,14096,0.00021282633371169125
a,sea-fight,3,14096,0.00021282633371169125
a,cow,3,14096,0.00021282633371169125
a,forced,3,14096,0.00021282633371169125
a,due,3,14096,0.00021282633371169125
a,forward,3,14096,0.00021282633371169125
a,knell,3,14096,0.00021282633371169125
a,sisterhood,3,14096,0.00021282633371169125
a,bolt,3,14096,0.00021282633371169125
a,blanket,3,14096,0.00021282633371169125
a,woful,3,14096,0.00021282633371169125
a,pause,3,14096,0.00021282633371169125
a,mass,3,14096,0.00021282633371169125
a,justice,3,14096,0.00021282633371169125
a,petty,3,14096,0.00021282633371169125
a,sauce,3,14096,0.00021282633371169125
a,scourge,3,14096,0.00021282633371169125
a,churchman,3,14096,0.00021282633371169125
a,stick,3,14096,0.00021282633371169125
a,ditch,3,14096,0.00021282633371169125
a,conjurer,3,14096,0.00021282633371169125
a,busy,3,14096,0.00021282633371169125
a,temple,3,14096,0.00021282633371169125
a,german,3,14096,0.00021282633371169125
a,region,3,14096,0.00021282633371169125
a,lower,3,14096,0.00021282633371169125
a,withered,3,14096,0.00021282633371169125
a,blushing,3,14096,0.00021282633371169125
a,cardinal,3,14096,0.00021282633371169125
a,statue,3,14096,0.00021282633371169125
a,cunning,3,14096,0.00021282633371169125
a,counsellor,3,14096,0.00021282633371169125
a,trial,3,14096,0.00021282633371169125
a,costly,3,14096,0.00021282633371169125
a,stroke,3,14096,0.00021282633371169125
a,school-boy,3,14096,0.00021282633371169125
a,'oman,3,14096,0.00021282633371169125
a,savage,3,14096,0.00021282633371169125
a,sun,3,14096,0.00021282633371169125
a,worthless,3,14096,0.00021282633371169125
a,mote,3,14096,0.00021282633371169125
a,princely,3,14096,0.00021282633371169125
so,vexed,1,4822,0.00020738282870178348
so,lawful,1,4822,0.00020738282870178348
so,might,1,4822,0.00020738282870178348
so,unnatural,1,4822,0.00020738282870178348
so,bravely,1,4822,0.00020738282870178348
so,likes,1,4822,0.00020738282870178348
so,prosperous,1,4822,0.00020738282870178348
so,dance,1,4822,0.00020738282870178348
so,done,1,4822,0.00020738282870178348
so,suffolk,1,4822,0.00020738282870178348
so,perish,1,4822,0.00020738282870178348
so,more,1,4822,0.00020738282870178348
so,inhuman,1,4822,0.00020738282870178348
so,mine,1,4822,0.00020738282870178348
so,unsatisfied,1,4822,0.00020738282870178348
so,only,1,4822,0.00020738282870178348
so,naked,1,4822,0.00020738282870178348
so,surprised,1,4822,0.00020738282870178348
so,hence,1,4822,0.00020738282870178348
so,to-day,1,4822,0.00020738282870178348
so,shining,1,4822,0.00020738282870178348
so,graceless,1,4822,0.00020738282870178348
so,incensed,1,4822,0.00020738282870178348
so,ill-well,1,4822,0.00020738282870178348
so,hast,1,4822,0.00020738282870178348
