ngram,count
shave the,1
so bared,1
bared before,1
than thanks,1
saint whom,1
you sworn,1
his substitutes,1
substitutes .,1
false beard,1
your dealing,1
dealing ?,1
excrement .,1
my pedlar,1
me pocket,1
likelihood is,1
naturally honest,1
a resemblance,1
days he,1
day receives,1
"disguiser ,",1
your executioner,1
", brother-in-law",1
barnardine 's,1
shrift and,1
brother-in-law .,1
shall absolutely,1
absolutely resolve,1
's brother-in-law,1
almost clear,1
clear dawn,1
dawn .,1
pranks too,1
acquainted here,1
of profession,1
were mistress,1
master rash,1
brown paper,1
's pranks,1
and off,1
brother-in-law was,1
dearer by,1
farthest off,1
receives letters,1
strange tenor,1
"tenor ,",1
perchance of,1
perchance entering,1
some monastery,1
the dearer,1
blood had,1
off you,1
the unfolding,1
unfolding star,1
star calls,1
calls up,1
amazement how,1
all difficulties,1
difficulties are,1
but easy,1
may add,1
great disguiser,1
he born,1
hath evermore,1
escape hence,1
us soldiers,1
: drunk,1
drunk many,1
entirely drunk,1
oft awaked,1
and showed,1
showed him,1
often give,1
your brow,1
ancient skill,1
skill beguiles,1
beguiles me,1
"tradesmen ,",1
lay myself,1
but tradesmen,1
have warrant,1
evermore had,1
wants advice,1
becomes none,1
desperately mortal,1
born himself,1
himself penitently,1
stabbing steel,1
penitently in,1
not stabbing,1
touched ?,1
stamped coin,1
apprehends death,1
more dreadfully,1
dreadfully but,1
drunken sleep,1
with stamped,1
"careless ,",1
soldiers the,1
", reckless",1
"reckless ,",1
insensible of,1
greater forfeit,1
than angelo,1
discover the,1
is fitting,1
", breeding",1
what having,1
"ages ,",1
smallest .,1
your ages,1
mine order,1
order i,1
instructions may,1
your guide,1
guide .,1
this barnardine,1
morning executed,1
that fardel,1
affairs there,1
head born,1
rustics !,1
", rustics",1
as claudio,1
under penalty,1
angelo who,1
express command,1
sentenced him,1
understand this,1
hairy .,1
manifested effect,1
and hairy,1
crave but,1
' respite,1
dangerous courtesy,1
are rough,1
the delaying,1
delaying death,1
plain fellows,1
but plain,1
hour limited,1
"limited ,",1
an express,1
discover .,1
in offers,1
beggar should,1
gainsay what,1
cell this,1
likelihoods confirm,1
am beloved,1
beauteous hermia,1
then prosecute,1
prosecute my,1
these likelihoods,1
this even,1
to nedar,1
won her,1
lawlessly .,1
at patrick,1
intend confession,1
being mask,1
devoutly dotes,1
dotes in,1
in idolatry,1
and guess,1
penance wander,1
confirm her,1
boasts can,1
these boasts,1
as demetrius,1
flies her,1
have hermia,1
scornful lysander,1
peevish girl,1
mine my,1
do estate,1
estate unto,1
sweet gentlemen,1
towards mantua,1
the mountain-foot,1
derived as,1
well possess,1
but mount,1
fortunes every,1
flight from,1
fairly rank,1
with vantage,1
in penance,1
laurence met,1
for friar,1
fancies to,1
yields you,1
may extenuate,1
saw sir,1
lease .,1
extenuate --,1
should owe,1
of single,1
my hippolyta,1
hippolyta :,1
ass should,1
and egeus,1
nuptial and,1
something nearly,1
pities them,1
nearly that,1
that concerns,1
concerns yourselves,1
athens yields,1
to fit,1
this spotted,1
eglamour of,1
eglamour is,1
spotted and,1
and inconstant,1
inconstant man,1
demetrius thought,1
and eglamour,1
spoke thereof,1
being over-full,1
peasant valentine,1
over-full of,1
of self-affairs,1
"self-affairs ,",1
mind did,1
that peasant,1
private schooling,1
schooling for,1
fled unto,1
certain right,1
my certain,1
fortune when,1
fruitless moon,1
thrice-blessed they,1
west end,1
that master,1
valerius follow,1
and valerius,1
moyses and,1
such maiden,1
maiden pilgrimage,1
but earthlier,1
earthlier happy,1
rose distill,1
which withering,1
withering on,1
but moyses,1
virgin thorn,1
single blessedness,1
blessedness .,1
the thicket,1
cold fruitless,1
outrun us,1
thicket is,1
woman lawlessly,1
i refuse,1
honourable mind,1
to abjure,1
"beset ,",1
", question",1
examine well,1
the livery,1
aye to,1
in shady,1
shady cloister,1
cloister mew,1
is beset,1
barren sister,1
sister all,1
chanting faint,1
faint hymns,1
so live,1
hath outrun,1
crazed title,1
everlasting bond,1
silvia that,1
hate for,1
day either,1
either prepare,1
for disobedience,1
disobedience to,1
cross that,1
on diana,1
eglamour that,1
altar to,1
aye austerity,1
of eglamour,1
reckless silvia,1
sweet hermia,1
of reckless,1
on eglamour,1
thy crazed,1
of fellowship,1
outlaws with,1
virgin patent,1
for everlasting,1
patent up,1
whose unwished,1
"nimble-footed ,",1
being nimble-footed,1
unwished yoke,1
soul consents,1
consents not,1
give sovereignty,1
to pause,1
nest new,1
new moon,1
moon --,1
the sealing-day,1
sealing-day betwixt,1
this patiently,1
mischances than,1
more mischances,1
with duty,1
and pities,1
but lysander,1
morn of,1
by cupid,1
's strongest,1
strongest bow,1
they spur,1
best arrow,1
lovers break,1
arrow with,1
golden head,1
' doves,1
western sky,1
an abbey,1
which knitteth,1
knitteth souls,1
master out,1
and prospers,1
unseeing eyes,1
prospers loves,1
spur their,1
a morn,1
which burn,1
observance to,1
remote seven,1
some spies,1
respects me,1
abbey-wall :,1
gentle hermia,1
place the,1
the abbey-wall,1
sharp athenian,1
postern by,1
good eglamour,1
pursue us,1
steal forth,1
house to-morrow,1
evening !,1
league without,1
happy evening,1
do observance,1
fire which,1
your unseeing,1
forest is,1
speed fair,1
there sense,1
again unsay,1
unsay .,1
adored !,1
happy fair,1
are lode-stars,1
"lode-stars ,",1
and adored,1
senseless form,1
thou senseless,1
tuneable than,1
rival .,1
than lark,1
when wheat,1
wheat is,1
thy rival,1
when hawthorn,1
his idolatry,1
comes helena,1
the carthage,1
truly will,1
have scratch,1
carthage queen,1
false troyan,1
troyan under,1
sail was,1
jove i,1
that used,1
kindly for,1
vows that,1
ever men,1
ever women,1
women spoke,1
thy stead,1
place thou,1
be statue,1
substance should,1
to-morrow truly,1
house remote,1
we recover,1
possessions ?,1
run smooth,1
different in,1
o cross,1
cross !,1
as put,1
else misgraffed,1
misgraffed in,1
choose love,1
pearls as,1
such pearls,1
beauteous ladies,1
in beauteous,1
or sickness,1
pearls in,1
sickness did,1
did lay,1
it momentany,1
momentany as,1
was different,1
love never,1
any dream,1
rather wink,1
considers she,1
] true,1
cheek so,1
valour ?,1
i discourse,1
roses there,1
likes she,1
do fade,1
fade so,1
belike for,1
than look,1
beteem them,1
ever read,1
wink than,1
by tale,1
tale or,1
or history,1
black men,1
pearls are,1
recover that,1
us teach,1
be spurr,1
trial patience,1
rounder .,1
somewhat rounder,1
a customary,1
customary cross,1
as due,1
it somewhat,1
poor fancy,1
good persuasion,1
persuasion :,1
widow aunt,1
takes exceptions,1
milder than,1
her milder,1
silvia to,1
says silvia,1
teach our,1
in destiny,1
but pearls,1
edict in,1
the collied,1
collied night,1
", unfolds",1
unfolds both,1
say 'behold,1
'behold !,1
wanton lies,1
darkness do,1
do devour,1
devour it,1
quick bright,1
bright things,1
things come,1
to confusion,1
lovers have,1
ever cross,1
an edict,1
befall me,1
a presence,1
buds appear,1
those oaths,1
holy that,1
deceit loses,1
loses the,1
of disobedience,1
or unduteous,1
unduteous title,1
since therein,1
therein she,1
doth evitate,1
concern my,1
then rend,1
evitate and,1
and shun,1
first best,1
thousand irreligious,1
over julia,1
irreligious cursed,1
cursed hours,1
dissolve us,1
can dissolve,1
sure that,1
descended into,1
than none,1
misgives me,1
fenton !,1
thou'dst two,1
chance you,1
unless thou'dst,1
slender ?,1
why went,1
amaze her,1
most shamefully,1
"shamefully ,",1
left now,1
faith left,1
into perjury,1
proportion held,1
since contracted,1
"contracted ,",1
's beloved,1
forced marriage,1
marriage would,1
eschew 'd,1
when night-dogs,1
stood it,1
night-dogs run,1
dangerous action,1
of deer,1
what dangerous,1
deer are,1
are chased,1
chased .,1
will muse,1
muse no,1
us every,1
one go,1
laugh this,1
sport o'er,1
o'er by,1
country fire,1
not undergo,1
one calm,1
brought upon,1
be eschew,1
do guide,1
proteus can,1
money buys,1
buys lands,1
when proteus,1
beloved !,1
women can,1
are sold,1
sold by,1
by fate,1
special stand,1
your arrow,1
arrow hath,1
hath glanced,1
glanced .,1
? fenton,1
still approved,1
heart misgives,1
right anne,1
all windsor,1
shalt eat,1
now laughs,1
friend now,1
slender hath,1
faith or,1
without faith,1
] doctors,1
doctors doubt,1
common friend,1
if anne,1
' wife,1
enter slender,1
fashion !,1
whoa ho,1
you dispatched,1
dispatched ?,1
dispatched !,1
ill fashion,1
treacherous man,1
affliction .,1
thou friend,1
biting affliction,1
", pribbles",1
pribbles and,1
prabbles ?,1
am dejected,1
"flannel ,",1
", ignorance",1
a plummet,1
friend alive,1
plummet o'er,1
have cozened,1
cozened of,1
a pander,1
persuaded me,1
beguiled my,1
"suffered ,",1
hast beguiled,1
repay that,1
yonder at,1
uncivil touch,1
than plural,1
good george,1
daughter into,1
into green,1
but proteus,1
doctor at,1
there married,1
men but,1
respects friend,1
cozened :,1
married un,1
un garcon,1
"garcon ,",1
", un",1
un paysan,1
who respects,1
"paysan ,",1
thou counterfeit,1
plural faith,1
turned my,1
as anne,1
rude uncivil,1
way change,1
eton to,1
marry mistress,1
great lubberly,1
lubberly boy,1
that rude,1
been anne,1
thee yield,1
force thee,1
force ye,1
-- force,1
' end,1
been married,1
arms ',1
milder form,1
cried 'mum,1
a milder,1
cried 'budget,1
", solicit",1
perjured proteus,1
brook you,1
bracelets of,1
", gawds",1
record my,1
", conceits",1
"knacks ,",1
", trifles",1
", nosegays",1
"nosegays ,",1
distresses and,1
", sweetmeats",1
"sweetmeats ,",1
", messengers",1
strong prevailment,1
my distresses,1
prevailment in,1
in unharden,1
tune my,1
unharden 'd,1
dost inhabit,1
with bracelets,1
cunning hast,1
feigning love,1
no memory,1
building fall,1
"ruinous ,",1
growing ruinous,1
"tenantless ,",1
her rhymes,1
long tenantless,1
mansion so,1
and interchanged,1
interchanged love-tokens,1
love-tokens with,1
moonlight at,1
window sung,1
with feigning,1
feigning voice,1
voice verses,1
of feigning,1
complaining notes,1
thou filch,1
daughter hermia,1
figure or,1
or disfigure,1
disfigure it,1
", unfrequented",1
shadowy desert,1
this shadowy,1
lysander .,1
himself he,1
habit in,1
doth breed,1
father look,1
use doth,1
how use,1
rather your,1
eyes must,1
endure for,1
judgment look,1
o valentine,1
unfrequented woods,1
imprinted and,1
filch 'd,1
him imprinted,1
's complaining,1
stubborn harshness,1
nightingale 's,1
unseen of,1
towns :,1
ancient privilege,1
peopled towns,1
flourishing peopled,1
immediately provided,1
provided in,1
than flourishing,1
advised fair,1
that composed,1
composed your,1
brook than,1
your beauties,1
in wax,1
repair me,1
with complaint,1
he tonight,1
coming i,1
step-dame or,1
unhappy were,1
long withering,1
withering out,1
boon than,1
man revenue,1
quickly steep,1
smaller boon,1
fair look,1
steep themselves,1
four nights,1
nights will,1
quickly dream,1
dream away,1
forced your,1
new-bent in,1
have forced,1
lingers my,1
she lingers,1
our solemnities,1
wanes !,1
false perjured,1
tonight shall,1
detest false,1
do detest,1
love valentine,1
proteus rescue,1
false proteus,1
have false,1
fair hippolyta,1
nuptial hour,1
four happy,1
been seized,1
days bring,1
another moon,1
old moon,1
approacheth to,1
moon wanes,1
rescue you,1
solemnities .,1
vexation come,1
aught your,1
triumph and,1
uncivil outrages,1
with revelling,1
revelling .,1
enter egeus,1
from uncivil,1
passenger in,1
unhappy passenger,1
wills their,1
my mates,1
this to-day,1
halloing and,1
what halloing,1
be theseus,1
good egeus,1
egeus :,1
gentle nymph,1
not aught,1
with pomp,1
and rescue,1
another key,1
servant doth,1
athenian youth,1
to merriments,1
"merriments ,",1
the pert,1
pert and,1
nimble spirit,1
turn melancholy,1
melancholy forth,1
to funerals,1
"funerals ,",1
pale companion,1
won thy,1
doing thee,1
thee injuries,1
will wed,1
wed thee,1
hawthorn buds,1
catching :,1
cur with,1
mile without,1
no hair,1
hair at,1
play bare-faced,1
bare-faced .,1
", request",1
still mark,1
con them,1
palace wood,1
we rehearse,1
thisby ?,1
of madam,1
be dogged,1
dogged with,1
devices known,1
trick you,1
thinkest not,1
hath killed,1
bill of,1
crowns have,1
yellow .,1
me heave,1
heave up,1
gentleman-like man,1
whoreson peasant,1
to launce,1
service presently,1
needs play,1
what beard,1
beard were,1
sebastian is,1
's farthingale,1
discharge it,1
your straw-colour,1
your orange-tawny,1
orange-tawny beard,1
your purple-in-grain,1
water against,1
your french-crown-colour,1
french-crown-colour beard,1
of properties,1
"properties ,",1
wants .,1
thorough bush,1
thorough brier,1
over park,1
over pale,1
thorough flood,1
many masters,1
whips me,1
thorough fire,1
do wander,1
wander everywhere,1
but whips,1
's sphere,1
twas i,1
dew her,1
`` twas,1
her orbs,1
orbs upon,1
the cowslips,1
masters would,1
for puddings,1
may rehearse,1
puddings he,1
rehearse most,1
for geese,1
obscenely and,1
pillory for,1
and courageously,1
courageously .,1
oak we,1
hold or,1
cut bow-strings,1
the pillory,1
bow-strings .,1
wood near,1
near athens,1
and puck,1
been executed,1
over hill,1
over dale,1
lovely gentleman-like,1
been these,1
sweet-faced man,1
her token,1
well deliver,1
you thisby,1
go presently,1
augury deceive,1
my augury,1
tom snout,1
chiefly for,1
tinker .,1
pyramus ',1
foolish lout,1
yond foolish,1
no trusting,1
play fitted,1
part written,1
written ?,1
am slow,1
discretion do,1
thy thisby,1
lover dear,1
entertained thee,1
", lover",1
that pyramus,1
methinks that,1
beard coming,1
because methinks,1
wherefore shouldst,1
may hide,1
but pity,1
thisby too,1
monstrous little,1
little voice,1
. 'thisne,1
"'thisne ,",1
'alas ',1
"thisne ,",1
' 'ah,1
thou cry,1
belike ?,1
partly that,1
end turns,1
days loitering,1
thanks is,1
currish thanks,1
dog was,1
little jewel,1
dog you,1
silvia the,1
should fright,1
ladies out,1
discretion but,1
aggravate my,1
voice so,1
carried mistress,1
as gently,1
gently as,1
sucking dove,1
'twere any,1
but pyramus,1
loitering ?,1
would shriek,1
she received,1
still an,1
too terribly,1
exit launce,1
it extempore,1
stay'st thou,1
! stay'st,1
but roaring,1
gift the,1
lion too,1
ten of,1
offered her,1
hangman boys,1
duke say,1
say 'let,1
squirrel was,1
other squirrel,1
'let him,1
offer her,1
thou offer,1
cowslips tall,1
tall her,1
her pensioners,1
been hanged,1
sometime make,1
think verily,1
no barm,1
"barm ,",1
dog indeed,1
mislead night-wanderers,1
"night-wanderers ,",1
their harm,1
that hobgoblin,1
companies !,1
hobgoblin call,1
sweet puck,1
all companies,1
their work,1
her capon,1
luck :,1
speak'st aright,1
verily he,1
"churn ,",1
wanderer of,1
housewife churn,1
knavish sprite,1
'd robin,1
thrusts me,1
robin goodfellow,1
goodfellow :,1
shall judge,1
that frights,1
the maidens,1
maidens of,1
the villagery,1
"villagery ,",1
sometimes labour,1
the quern,1
bootless make,1
hanged for't,1
the breathless,1
breathless housewife,1
merry wanderer,1
steals her,1
me himself,1
i bob,1
'd dewlap,1
dewlap pour,1
wisest aunt,1
saddest tale,1
'thus i,1
sometime for,1
for three-foot,1
sisters went,1
blind brothers,1
when three,1
from drowning,1
saved from,1
"puppy ,",1
stool mistaketh,1
mistaketh me,1
then slip,1
slip i,1
her wither,1
silvia from,1
trencher and,1
roasted crab,1
her trencher,1
him smile,1
and bean-fed,1
bean-fed horse,1
horse beguile,1
dining-chamber but,1
neighing in,1
a filly,1
filly foal,1
foal :,1
sometime lurk,1
lurk i,1
the dining-chamber,1
sooner into,1
very likeness,1
a roasted,1
came no,1
and knavish,1
that shrewd,1
pensioners be,1
: 'friend,1
our elves,1
elves come,1
his revels,1
revels here,1
heed the,1
queen come,1
for oberon,1
oberon is,1
whips the,1
goes me,1
passing fell,1
her attendant,1
attendant hath,1
indian king,1
was crab,1
and jealous,1
smell before,1
lob of,1
'you mean,1
to trace,1
' 'ay,1
gold coats,1
coats spots,1
spots you,1
those be,1
be rubies,1
fairy favours,1
those freckles,1
freckles live,1
live their,1
their savours,1
savours :,1
some dewdrops,1
dewdrops here,1
'you do,1
every cowslip,1
thou lob,1
. 'you,1
oberon would,1
up ',1
making quite,1
or green,1
fountain clear,1
or spangled,1
spangled starlight,1
starlight sheen,1
"sheen ,",1
do square,1
smelt him,1
their elves,1
chamber smelt,1
elves for,1
into acorn-cups,1
acorn-cups and,1
pissing while,1
a pissing,1
there --,1
dogs under,1
gentlemanlike dogs,1
by fountain,1
grove or,1
the forests,1
in grove,1
forests wild,1
'hang him,1
she perforce,1
perforce withholds,1
: 'hang,1
withholds the,1
out ',1
the loved,1
loved boy,1
crowns him,1
'whip him,1
: 'whip,1
says another,1
'what cur,1
: 'what,1
'out with,1
. 'out,1
she dreams,1
thisby on,1
were favour,1
must starve,1
moved therewithal,1
", moved",1
acted with,1
lively acted,1
so lively,1
unjust flight,1
perjury and,1
' perjury,1
for theseus,1
you dote,1
starve our,1
from lovers,1
' food,1
ariadne passioning,1
food till,1
till morrow,1
was ariadne,1
lamentable part,1
"therewithal ,",1
wept bitterly,1
"bitterly ,",1
keep word,1
counsel sweet,1
desolate and,1
myself shall,1
is beholding,1
athens turn,1
seek new,1
new friends,1
very sorrow,1
stranger companies,1
companies .,1
sweet playfellow,1
playfellow :,1
pray thou,1
felt not,1
luck grant,1
thy demetrius,1
thought felt,1
morrow deep,1
deep midnight,1
"agood ,",1
delight were,1
of delight,1
admiring of,1
our pageants,1
things base,1
", folding",1
folding no,1
"pentecost ,",1
at pentecost,1
no quantity,1
can transpose,1
transpose to,1
love looks,1
my stature,1
is wing,1
tall was,1
cupid painted,1
lily-tincture of,1
", admiring",1
youth got,1
weep agood,1
"errs ,",1
exit hermia,1
demetrius dote,1
her weep,1
happy some,1
some o'er,1
o'er other,1
some can,1
athens i,1
am thought,1
garment had,1
? demetrius,1
which served,1
demetrius thinks,1
in madam,1
was trimm,1
what all,1
he errs,1
our bosoms,1
emptying our,1
primrose-beds were,1
grey as,1
frowns would,1
are grey,1
periwig .,1
such skill,1
skill !,1
him curses,1
'd periwig,1
prayers could,1
such affection,1
affection move,1
he hateth,1
hateth me,1
yellow :,1
did lysander,1
lysander see,1
'd athens,1
athens as,1
your frowns,1
of demetrius,1
what graces,1
as glass,1
favour so,1
shadow up,1
blinded god,1
a blinded,1
ear should,1
respective in,1
sweet melody,1
melody .,1
world mine,1
demetrius being,1
make respective,1
being bated,1
respects in,1
's low,1
you translated,1
forehead 's,1
you sway,1
paradise to,1
is auburn,1
faint primrose-beds,1
a tire,1
flights doth,1
still conceal,1
picture :,1
with itself,1
athens ',1
can trifle,1
respects my,1
suit will,1
' gates,1
gates have,1
and beautiful,1
we devised,1
e'er you,1
where often,1
upon faint,1
exit silvia,1
weep myself,1
' flights,1
were full,1
myself too,1
that lovers,1
painter flatter,1
heaven unto,1
lovely as,1
minds we,1
unfold :,1
when phoebe,1
phoebe doth,1
doth behold,1
as lovely,1
silver visage,1
watery glass,1
decking with,1
with liquid,1
liquid pearl,1
pearl the,1
the bladed,1
bladed grass,1
the lily-tincture,1
blind :,1
starved the,1
", nick",1
picture here,1
pyramus ?,1
gallant for,1
message i,1
some tears,1
true performing,1
him speed,1
it knows,1
performing of,1
true-confirmed love,1
audience look,1
's true-confirmed,1
move storms,1
will condole,1
condole in,1
chief humour,1
dispraised .,1
master this,1
one julia,1
ercles rarely,1
. name,1
then read,1
's lines,1
paper that,1
lamentable comedy,1
have unadvised,1
letter. --,1
this letter.,1
you peruse,1
chamber than,1
actors by,1
", spread",1
spread yourselves,1
thoughts forget,1
. nick,1
changing thoughts,1
his changing,1
weaver .,1
play ercles,1
have refused,1
lines :,1
women would,1
fates .,1
solitary .,1
was lofty,1
lofty !,1
and solitary,1
is ercles,1
ercles ',1
message done,1
's vein,1
'alas !,1
more condoling,1
condoling .,1
francis flute,1
and thinking,1
pity love,1
bellows-mender .,1
take thisby,1
foolish fates,1
poor proteus,1
cat in,1
hast entertain,1
carry that,1
"obtain ,",1
not obtain,1
unhappy messenger,1
he despiseth,1
all split,1
heart despiseth,1
split .,1
raging rocks,1
and shivering,1
shivering shocks,1
prison gates,1
and phibbus,1
thy lambs,1
phibbus ',1
shine from,1
make and,1
play treats,1
wedding-day at,1
any judgement,1
themselves forswear,1
perjured every,1
master loved,1
been fairer,1
not passing,1
ere demetrius,1
demetrius look,1
's eyne,1
"eyne ,",1
he hail,1
down oaths,1
was only,1
forsook her,1
proteus hath,1
hundred several,1
wept a,1
this hail,1
hail some,1
boy love,1
did neglect,1
heat from,1
neglect her,1
judgement taste,1
wings and,1
hath starved,1
mask away,1
eyes figure,1
sun-expelling mask,1
figure unheedy,1
her sun-expelling,1
her looking-glass,1
unheedy haste,1
love said,1
choice he,1
oft beguiled,1
as waggish,1
waggish boys,1
in game,1
game themselves,1
woes i,1
from hermia,1
interlude before,1
have profaned,1
false finger,1
julia gave,1
ladyship this,1
sends your,1
his paper,1
tear his,1
do tear,1
new-found oaths,1
company here,1
them generally,1
the scrip,1
scrip .,1
of new-found,1
scroll of,1
thought fit,1
with protestations,1
are stuff,1
finger have,1
sight thither,1
her much,1
enrich my,1
hermia felt,1
he dissolved,1
oaths did,1
wrongs her,1
did melt,1
wood will,1
master wrongs,1
he to-morrow,1
gentlewoman !,1
dear expense,1
expense :,1
tender her,1
julia so,1
but herein,1
herein mean,1
mean i,1
profaned the,1
"starings ,",1
and starings,1
swearings and,1
sneaping winds,1
good vill,1
vill :,1
! assist,1
", hue",1
world might,1
"cozened ,",1
been cozened,1
cozened and,1
beaten too,1
master glad,1
no sneaping,1
been transformed,1
my transformation,1
transformation hath,1
been washed,1
washed and,1
breed upon,1
melt me,1
is know,1
dat the,1
winds at,1
duke dat,1
doubtful dilemma,1
dilemma .,1
is tell-a,1
me dat,1
make grand,1
grand preparation,1
duke de,1
one seven-night,1
"tougher ,",1
de jamany,1
are tougher,1
jamany :,1
", dere",1
tire your,1
too truly,1
forth too,1
no duke,1
am question,1
's to-morrow,1
my fat,1
take one,1
dam the,1
both bestowed,1
suffered more,1
their sakes,1
one 'we,1
the villanous,1
villanous inconstancy,1
's disposition,1
disposition is,1
they suffered,1
suffered ?,1
i multiply,1
speciously one,1
rich place,1
beaten black,1
in rich,1
white spot,1
one party,1
would repent,1
fat drop,1
' many,1
liquor fishermen,1
fishermen 's,1
's boots,1
boots with,1
thanks a,1
their fine,1
fine wits,1
wits till,1
as crest-fallen,1
crest-fallen as,1
dried pear,1
thousands moe,1
pear .,1
never prospered,1
many thousands,1
forswore myself,1
primero .,1
and doubtful,1
perplexity and,1
in perplexity,1
mere cozenage,1
"tongue-tied ,",1
save both,1
cozenage !,1
homeward :,1
me homeward,1
", varletto",1
varletto .,1
the cozeners,1
"cozeners ,",1
beyond eton,1
"eton ,",1
threw me,1
drag me,1
behind one,1
a slough,1
slough of,1
of mire,1
peace until,1
! cozenage,1
set spurs,1
drawn oaths,1
'll thwack,1
swear so,1
were strong,1
hermione .,1
ward .,1
beat from,1
's beat,1
day proclaim,1
by-gone day,1
the by-gone,1
this satisfaction,1
learned before,1
coldly .,1
too coldly,1
paid nothing,1
oaths from,1
it neither,1
even drag,1
denied it,1
jarteer ?,1
"moves ,",1
has cozened,1
cozened all,1
the hosts,1
hosts of,1
"readins ,",1
of colebrook,1
"colebrook ,",1
horses and,1
of gibes,1
and vlouting-stocks,1
"vlouting-stocks ,",1
not convenient,1
gainsaying .,1
no gainsaying,1
time between,1
very sooth,1
seven-night longer,1
cozen-germans that,1
town tells,1
spurs and,1
none i,1
like three,1
three german,1
german devils,1
needful i,1
three doctor,1
doctor faustuses,1
'twere needful,1
faustuses .,1
there necessity,1
yours could,1
gone but,1
be fled,1
", germans",1
germans are,1
your entertainments,1
entertainments :,1
mine come,1
spot about,1
what tellest,1
yet standing,1
seemed to,1
father means,1
have seemed,1
"embassies ,",1
when slender,1
slender sees,1
of gifts,1
hath intended,1
with interchange,1
royally attorneyed,1
to denote,1
denote her,1
and vizarded,1
that quaint,1
quaint in,1
been royally,1
green she,1
be loose,1
rests :,1
be together,1
"enrobed ,",1
made promise,1
shuffle her,1
other sports,1
heavens continue,1
winds .,1
are tasking,1
a vast,1
tasking of,1
"attends ,",1
straight marry,1
's plot,1
she seemingly,1
over a,1
seemingly obedient,1
obedient likewise,1
", shook",1
likewise hath,1
though absent,1
loose enrobed,1
with ribands,1
likewise shuffle,1
"marrying ,",1
hearts united,1
united ceremony,1
dignities and,1
husband your,1
mature dignities,1
vicar :,1
since their,1
present recompense,1
more prattling,1
"prattling ,",1
branch now,1
luck lies,1
in odd,1
but branch,1
away i,1
is divinity,1
divinity in,1
royal necessities,1
lawful name,1
ribands pendent,1
church 'twixt,1
"pendent ,",1
", flaring",1
flaring 'bout,1
doctor spies,1
spies his,1
vantage ripe,1
to pinch,1
"personal ,",1
pinch her,1
that token,1
not personal,1
father or,1
or mother,1
their encounters,1
separation of,1
procure the,1
necessities made,1
continue their,1
world either,1
"cipher ,",1
burthen :,1
heaven well,1
so crossed,1
left our,1
pound in,1
gold more,1
least keep,1
note since,1
star hath,1
watery star,1
fair anne,1
nine changes,1
who mutually,1
mutually hath,1
excuse why,1
hath answer,1
other excuse,1
herself might,1
you does,1
be find,1
they else,1
ado here,1
blue ?,1
beaten myself,1
into all,1
brentford :,1
for perpetuity,1
my admirable,1
admirable dexterity,1
dexterity of,1
counterfeiting the,1
delivered me,1
knave constable,1
find up,1
constable had,1
common stocks,1
say somewhat,1
somewhat .,1
what ado,1
her chooser,1
"chooser ,",1
shall likewise,1
which disguise,1
indeed physics,1
gallant child,1
other jests,1
are something,1
ever came,1
something rank,1
rank on,1
greatest promise,1
to slip,1
with slender,1
mamillius :,1
prince mamillius,1
alter it,1
malice or,1
firm for,1
either malice,1
for doctor,1
physics the,1
purpose why,1
such contents,1
makes old,1
contents as,1
mirth whereof,1
whereof so,1
so larded,1
born desire,1
neither singly,1
singly can,1
be manifested,1
fat falstaff,1
great scene,1
scene :,1
crutches ere,1
just 'twixt,1
fresh :,1
hearts fresh,1
nan present,1
old hearts,1
thwack him,1
with distaffs,1
drinkings and,1
that likewise,1
that oak,1
sacred lady,1
oak shall,1
'd since,1
doubted but,1
shape when,1
your plot,1
have tripp,1
likewise have,1
distaffs .,1
hereditary ours,1
imposition clear,1
page my,1
four more,1
the imposition,1
their growth,1
growth we,1
like urchins,1
falstaff at,1
our device,1
temptations have,1
then been,1
self had,1
yield blood,1
precious self,1
shakes a,1
hideous and,1
days was,1
dreadful manner,1
manner :,1
the superstitious,1
superstitious idle-headed,1
idle-headed eld,1
received and,1
did deliver,1
unfledged days,1
those unfledged,1
there want,1
this herne,1
boldly 'not,1
ouphes and,1
'd heaven,1
great amazedness,1
pursued that,1
nor dream,1
all encircle,1
"ill-doing ,",1
encircle him,1
", fairy-like",1
"fairy-like ,",1
", to-pinch",1
to-pinch the,1
the unclean,1
of ill-doing,1
unclean knight,1
of fairy,1
the doctrine,1
fairy revel,1
their so,1
sacred paths,1
amazedness will,1
our weak,1
stronger blood,1
diffused song,1
with rounds,1
rounds of,1
with stronger,1
of waxen,1
waxen tapers,1
tapers on,1
and rattles,1
higher rear,1
rattles in,1
been higher,1
as falstaff,1
newly met,1
a sawpit,1
spirits ne'er,1
weak spirits,1
sawpit rush,1
some diffused,1
milch-kine yield,1
makes milch-kine,1
the cattle,1
our praises,1
waiting upon,1
thousand waiting,1
slaughters a,1
us public,1
public sport,1
appoint a,1
fat fellow,1
and disgrace,1
disgrace him,1
dying tongueless,1
they spoke,1
word they,1
been thrown,1
been grievously,1
grievously peaten,1
peaten as,1
old 'oman,1
plot go,1
extreme in,1
tame things,1
as extreme,1
week at,1
one soft,1
have turned,1
ride 's,1
other guests,1
best discretions,1
discretions of,1
'oman as,1
henceforth do,1
may ride,1
with wantonness,1
wantonness :,1
our wages,1
honour stand,1
late an,1
firm as,1
as faith,1
deed dying,1
as tame,1
young play-fellow,1
the winter-time,1
at still,1
still midnight,1
continue fault,1
did continue,1
first sinn,1
offences we,1
walk round,1
