ngram,count
you 'll sup,1
cause . you,1
told them home,1
have told them,1
heavy to't .,1
lies heavy to't,1
what lies heavy,1
of what lies,1
unclog my heart,1
would unclog my,1
"a-day , it",1
take my prayers,1
"once a-day ,",1
but once a-day,1
i meet 'em,1
could i meet,1
! could i,1
curses ! could,1
my curses !,1
confirm my curses,1
but to confirm,1
had nothing else,1
gods had nothing,1
would the gods,1
's my meat,1
"my meat ,",1
", i sup",1
i sup upon,1
me : your,1
"volsce , meeting",1
and a volsce,1
enter a roman,1
and antium .,1
rome and antium,1
between rome and,1
highway between rome,1
a highway between,1
. a highway,1
juno-like . come,1
", juno-like .",1
"anger , juno-like",1
lament as i,1
and lament as,1
puling and lament,1
faint puling and,1
this faint puling,1
leave this faint,1
feeding . come,1
with feeding .,1
starve with feeding,1
shall starve with,1
so shall starve,1
sup upon myself,1
prayers with you,1
her wits ?,1
not unknit himself,1
that can judge,1
earth to know,1
have earth to,1
not have earth,1
mysteries which heaven,1
those mysteries which,1
of those mysteries,1
can of those,1
i can of,1
fitly of his,1
as fitly of,1
judge as fitly,1
can judge as,1
"cats , that",1
wants her wits,1
the rabble :,1
incensed the rabble,1
you incensed the,1
was you incensed,1
' ! 't,1
had ' !,1
he had ',1
he had .,1
he made .,1
knot he made,1
noble knot he,1
the noble knot,1
done a brave,1
a brave deed,1
brave deed .,1
deed . ere,1
that wants her,1
one that wants,1
we to be,1
stay we to,1
exceed you all,1
does exceed you,1
", does exceed",1
"'d , does",1
you have banish,1
you see --,1
"husband here ,",1
's husband here,1
my son --,1
far my son,1
so far my,1
"rome , so",1
meanest house in,1
the meanest house,1
the capitol exceed,1
doth the capitol,1
far as doth,1
this : --,1
", hear this",1
"go , hear",1
. ere you,1
the middle and,1
middle and but,1
but one half,1
had punish 'd,1
his answer to,1
: his answer,1
friends : his,1
private friends :,1
's private friends,1
for 's private,1
awaken his regard,1
to awaken his,1
'd to awaken,1
say less ?,1
he say less,1
could he say,1
they had punish,1
to me was,1
whom they had,1
one whom they,1
to one whom,1
of a state,1
petition of a,1
bare petition of,1
a bare petition,1
was a bare,1
expected : he,1
less expected :,1
was less expected,1
it was less,1
answer to me,1
"me was ,",1
before his tent,1
and still to,1
are the musty,1
the grains :,1
are the grains,1
brave fellow too,1
this brave fellow,1
and this brave,1
", his child",1
"those , his",1
"of those ,",1
nose the offence,1
to nose the,1
still to nose,1
"leave unburnt ,",1
stay to pick,1
to leave unburnt,1
"was folly ,",1
't was folly,1
he said 't,1
: he said,1
chaff : he,1
musty chaff :,1
noisome musty chaff,1
of noisome musty,1
in a pile,1
pick them in,1
to pick them,1
was to pardon,1
royal 't was,1
how royal 't,1
one time he,1
would not answer,1
together . coriolanus,1
bled together .,1
have bled together,1
we have bled,1
"acquaintance , and",1
"old acquaintance ,",1
our old acquaintance,1
urged our old,1
i urged our,1
he did call,1
time he did,1
yet one time,1
him how royal,1
keep at home,1
'll keep at,1
"cominius speak ,",1
he coy 'd,1
if he coy,1
mercy : nay,1
his mercy :,1
into his mercy,1
way into his,1
the way into,1
", and knee",1
tent fall down,1
answer to :,1
to : forbad,1
: forbad all,1
forbad all names,1
minded him how,1
i minded him,1
noble memory !,1
"cheap , --",1
"coals cheap ,",1
make coals cheap,1
to make coals,1
'd for rome,1
rack 'd for,1
have rack 'd,1
that have rack,1
tribunes that have,1
of tribunes that,1
pair of tribunes,1
burning rome .,1
of burning rome,1
a name o,1
himself a name,1
forged himself a,1
had forged himself,1
he had forged,1
", titleless ,",1
"nothing , titleless",1
kind of nothing,1
"all names ,",1
the musty chaff,1
"musty chaff ,",1
"chaff , and",1
"good cominius ,",1
"unfill 'd ,",1
veins unfill 'd,1
the veins unfill,1
not dined :,1
had not dined,1
"taken well ,",1
not taken well,1
was not taken,1
unhearts me .,1
much unhearts me,1
", much unhearts",1
"cominius , much",1
at good cominius,1
"rome , after",1
hum at good,1
and hum at,1
bite his lip,1
to bite his,1
", to bite",1
me . yet,1
he 'll hear,1
undertake 't :,1
'll undertake 't,1
intended well .,1
you intended well,1
as you intended,1
"'d , our",1
", our blood",1
we pout upon,1
pout upon the,1
set upon him,1
dieted to my,1
be dieted to,1
he be dieted,1
fasts : therefore,1
priest-like fasts :,1
our priest-like fasts,1
in our priest-like,1
than in our,1
have suppler souls,1
we have suppler,1
"feeding , we",1
"and feeding ,",1
wine and feeding,1
conveyances of our,1
these conveyances of,1
and these conveyances,1
we have stuff,1
"forgive , but",1
or to forgive,1
give or to,1
to give or,1
", are unapt",1
"morning , are",1
upon the morning,1
after the measure,1
thanks from rome,1
you are smelt,1
with our distress,1
army we can,1
instant army we,1
the instant army,1
than the instant,1
"good tongue ,",1
your good tongue,1
"pleader , your",1
"'s pleader ,",1
country 's pleader,1
be your country,1
distress . but,1
our distress .,1
's with our,1
that thanks from,1
upbraid 's with,1
"help , yet",1
"never-needed help ,",1
so never-needed help,1
this so never-needed,1
refuse your aid,1
you refuse your,1
patient : if,1
burnt for you,1
must be burnt,1
moon : we,1
above the moon,1
might stop our,1
stop our countryman,1
our countryman .,1
not meddle .,1
have that thanks,1
yet your good,1
say't be so,1
? say't be,1
unkindness ? say't,1
his unkindness ?,1
with his unkindness,1
"friend , grief-shot",1
"discontented friend ,",1
a discontented friend,1
as a discontented,1
"unheard , what",1
cominius is return,1
as cominius is,1
", as cominius",1
"return me ,",1
say that marcius,1
towards marcius .,1
", towards marcius",1
"rome , towards",1
your love can,1
what your love,1
trial what your,1
make trial what,1
only make trial,1
his tent fall,1
mile before his,1
very road into,1
be to rome,1
a noble servant,1
. first he,1
nature . first,1
sovereignty of nature,1
by sovereignty of,1
who takes it,1
", who takes",1
"fish , who",1
to the fish,1
osprey to the,1
the osprey to,1
is the osprey,1
thence . i,1
servant to them,1
him thence .,1
expel him thence,1
to expel him,1
", as hasty",1
"repeal , as",1
"the repeal ,",1
in the repeal,1
rash in the,1
as rash in,1
be as rash,1
will be as,1
and their people,1
noble servant to,1
but he could,1
a mile before,1
"man , whether",1
"of , or",1
"lord of ,",1
was lord of,1
he was lord,1
which he was,1
of those chances,1
disposing of those,1
fail in the,1
to fail in,1
defect of judgment,1
whether defect of,1
", whether defect",1
"happy man ,",1
carry his honours,1
the happy man,1
fortune ever taints,1
daily fortune ever,1
of daily fortune,1
out of daily,1
which out of,1
"was pride ,",1
't was pride,1
: whether 't,1
even : whether,1
honours even :,1
his honours even,1
"no soldiers ,",1
are no soldiers,1
tribunes are no,1
"vulgar eye ,",1
"dragon-like , and",1
"fights dragon-like ,",1
for the volscian,1
husbandry for the,1
good husbandry for,1
shows good husbandry,1
and shows good,1
things fairly .,1
all things fairly,1
bears all things,1
he bears all,1
that he bears,1
the vulgar eye,1
the tribunes are,1
no less apparent,1
and is no,1
so he thinks,1
although it seems,1
. although it,1
him . although,1
urge against him,1
can urge against,1
i can urge,1
"account , he",1
"his account ,",1
to his account,1
and does achieve,1
does achieve as,1
achieve as soon,1
as draw his,1
love him too,1
patricians love him,1
and patricians love,1
the senators and,1
are his :,1
rome are his,1
the nobility of,1
"sits down ,",1
ere he sits,1
to him ere,1
places yield to,1
all places yield,1
carry rome ?,1
'll carry rome,1
you he 'll,1
our account .,1
to our account,1
whene'er we come,1
"hazard mine ,",1
or hazard mine,1
neck or hazard,1
his neck or,1
which shall break,1
hath left undone,1
draw his sword,1
or whether nature,1
"whether nature ,",1
to be other,1
strengths by strengths,1
poor'st of all,1
art poor'st of,1
thou art poor'st,1
rome is thine,1
", rome is",1
"caius , rome",1
"when , caius",1
". when ,",1
away . when,1
do fail .,1
strengths do fail,1
by strengths do,1
", strengths by",1
as a chair,1
"falter , strengths",1
"rights falter ,",1
by rights falter,1
rights by rights,1
"nail , one",1
"fire , one",1
"one fire ,",1
out one fire,1
drives out one,1
one fire drives,1
what it hath,1
extol what it,1
"all , then",1
", then shortly",1
then shortly art,1
shortly art thou,1
you that banish,1
that ? go,1
me father :,1
'd me father,1
. he call,1
particular . he,1
dear particular .,1
most dear particular,1
who loved him,1
", who loved",1
"general , who",1
"his general ,",1
sometime his general,1
was sometime his,1
which was sometime,1
he hath said,1
hear what he,1
you hear what,1
go : you,1
'll not go,1
", sicinius ,",1
"cominius , sicinius",1
"enter menenius ,",1
thou mine .,1
art thou mine,1
to extol what,1
evident as a,1
be other than,1
same austerity and,1
so far free,1
dare so far,1
i dare so,1
for i dare,1
spices of them,1
hath spices of,1
he hath spices,1
'd the war,1
controll 'd the,1
he controll 'd,1
as he controll,1
austerity and garb,1
the same austerity,1
so evident as,1
but commanding peace,1
", but commanding",1
"cushion , but",1
"the cushion ,",1
to the cushion,1
casque to the,1
the casque to,1
from the casque,1
", not moving",1
"thing , not",1
than one thing,1
other than one,1
far free him,1
free him --,1
him -- made,1
-- made him,1
tomb so evident,1
a tomb so,1
not a tomb,1
"most commendable ,",1
itself most commendable,1
unto itself most,1
", unto itself",1
"power , unto",1
interpretation of the,1
in the interpretation,1
so our virtues,1
. so our,1
utterance . so,1
the utterance .,1
in the utterance,1
choke it in,1
to choke it,1
"a merit ,",1
has a merit,1
so banish 'd,1
and so banish,1
"hated , and",1
"so hated ,",1
him fear 'd,1
made him fear,1
the very road,1
road into his,1
understand thee well,1
with estimation .,1
i let forth,1
"go , lest",1
you . back,1
general cares not,1
my general cares,1
thy general .,1
", thy general",1
"mean , thy",1
knows you not,1
captain knows you,1
my captain knows,1
", my captain",1
me with estimation,1
forth your half-pint,1
i were here,1
knew i were,1
captain knew i,1
thy captain knew,1
if thy captain,1
reprieve and pardon,1
of reprieve and,1
out of reprieve,1
general has sworn,1
our general has,1
"condemned , our",1
"are condemned ,",1
let forth your,1
your half-pint of,1
"hate rome ,",1
say an errand,1
can not office,1
guardant can not,1
jack guardant can,1
a jack guardant,1
that a jack,1
perceive that a,1
"estimation , you",1
am in estimation,1
know now that,1
shall know now,1
errand for you,1
an errand for,1
'll say an,1
half-pint of blood,1
"companion , i",1
"you companion ,",1
", you companion",1
enter coriolanus and,1
"but , fellow",1
: back .,1
having : back,1
your having :,1
utmost of your,1
"back , --",1
", back ,",1
"blood , back",1
you are condemned,1
execution : you,1
prepare for your,1
enemy your shield,1
", the virginal",1
"women , the",1
groans of old,1
easy groans of,1
the easy groans,1
with the easy,1
revenges with the,1
his revenges with,1
front his revenges,1
", think to",1
"shield , think",1
"your shield ,",1
your enemy your,1
and prepare for,1
given your enemy,1
", given your",1
"ignorance , given",1
a violent popular,1
in a violent,1
defender of them,1
gates the very,1
your gates the,1
out your gates,1
pushed out your,1
have pushed out,1
you have pushed,1
the virginal palms,1
virginal palms of,1
palms of your,1
"daughters , or",1
back to rome,1
"therefore , back",1
this ? no,1
breath as this,1
weak breath as,1
such weak breath,1
"in , with",1
"flame in ,",1
to flame in,1
ready to flame,1
is ready to,1
city is ready,1
your city is,1
fire your city,1
intended fire your,1
blow out the,1
to blow out,1
think to blow,1
be ? can,1
decayed dotant as,1
a decayed dotant,1
such a decayed,1
intercession of such,1
palsied intercession of,1
the palsied intercession,1
not office me,1
office me from,1
my son coriolanus,1
of it upon,1
"mother , child",1
"wife , mother",1
how ! away,1
access to thee,1
hath denied my,1
", hath denied",1
"block , hath",1
"a block ,",1
like a block,1
"-- this ,",1
upon this varlet,1
it upon this,1
dregs of it,1
of your gates,1
the dregs of,1
turn the dregs,1
"wrath , and",1
gods assuage thy,1
good gods assuage,1
countrymen . the,1
petitionary countrymen .,1
"pardon rome ,",1
to pardon rome,1
thee to pardon,1
and conjure thee,1
", and conjure",1
are servanted to,1
servanted to others,1
others : though,1
though i owe,1
gates against my,1
your gates against,1
suits are stronger,1
your suits are,1
against your suits,1
ears against your,1
much . therefore,1
note how much,1
pity note how,1
than pity note,1
"poison , rather",1
"shall poison ,",1
forgetfulness shall poison,1
ingrate forgetfulness shall,1
"been familiar ,",1
have been familiar,1
. that we,1
breasts . that,1
volscian breasts .,1
in volscian breasts,1
my remission lies,1
", my remission",1
"properly , my",1
"revenge properly ,",1
my revenge properly,1
your gates with,1
blown out of,1
son coriolanus :,1
"spectatorship , and",1
gods sit in,1
glorious gods sit,1
the glorious gods,1
swoon for what,1
and swoon for,1
", and swoon",1
", behold now",1
"suffering , behold",1
"in suffering ,",1
crueller in suffering,1
and crueller in,1
", and crueller",1
more long in,1
been blown out,1
death more long,1
some death more,1
of some death,1
or of some,1
"hanging , or",1
standest not i,1
thou standest not,1
if thou standest,1
by my entertainment,1
"guess , but",1
": guess ,",1
coriolanus : guess,1
sit in hourly,1
in hourly synod,1
hourly synod about,1
synod about thy,1
have been blown,1
myself could move,1
but myself could,1
assured none but,1
being assured none,1
but being assured,1
moved to come,1
hardly moved to,1
was hardly moved,1
i was hardly,1
quench it .,1
water to quench,1
fire for us,1
preparing fire for,1
art preparing fire,1
thou art preparing,1
does ! o,1
menenius does !,1
father menenius does,1
old father menenius,1
thy old father,1
thee no worse,1
love thee no,1
"prosperity , and",1
"particular prosperity ,",1
does . can,1
should hate rome,1
into his kindness,1
entrance of the,1
and go back,1
: whence are,1
stay : whence,1
"them , menenius",1
on guard .,1
sentinels on guard,1
two sentinels on,1
before rome .,1
camp before rome,1
volscian camp before,1
the volscian camp,1
of the volscian,1
. entrance of,1
guard like men,1
ii . entrance,1
them on .,1
haste them on,1
entreaties haste them,1
fair entreaties haste,1
our fair entreaties,1
with our fair,1
country . therefore,1
mercy to his,1
for mercy to,1
to solicit him,1
mean to solicit,1
you guard like,1
am an officer,1
you should hate,1
you 'll speak,1
my name hath,1
"to blanks ,",1
lots to blanks,1
is lots to,1
it is lots,1
"there , it",1
"friends there ,",1
his friends there,1
talk of rome,1
general talk of,1
your general talk,1
heard your general,1
with fire before,1
an officer of,1
embraced with fire,1
rome embraced with,1
your rome embraced,1
see your rome,1
hear from thence,1
more hear from,1
no more hear,1
return : our,1
must return :,1
"pass , you",1
from whence ?,1
officer of state,1
"hear , mean",1
"noble mother ,",1
his noble mother,1
sit in gold,1
. i kneel,1
pity . i,1
his pity .,1
to his pity,1
gaoler to his,1
the gaoler to,1
and his injury,1
"burn rome ,",1
'twould burn rome,1
as 'twould burn,1
red as 'twould,1
"gold , his",1
does sit in,1
unless his noble,1
he does sit,1
never hear him,1
'll never hear,1
long have knowledge,1
ere long have,1
shall ere long,1
i shall ere,1
speed how it,1
'll prove him,1
lose your way,1
not lose your,1
can not lose,1
i kneel 'd,1
kneel 'd before,1
'd before him,1
was very faintly,1
is vain .,1
hope is vain,1
that all hope,1
his conditions :,1
to his conditions,1
to yield to,1
oath to yield,1
bound with an,1
writing after me,1
in writing after,1
sent in writing,1
he sent in,1
he would do,1
hand : what,1
speechless hand :,1
his speechless hand,1
with his speechless,1
dismiss 'd me,1
' dismiss 'd,1
", ' dismiss",1
"'rise , '",1
"said 'rise ,",1
he said 'rise,1
faintly he said,1
very faintly he,1
name hath touch,1
touch 'd your,1
your ears it,1
not pass here,1
", remember my",1
"fellow , remember",1
"prithee , fellow",1
chastely . therefore,1
live chastely .,1
to live chastely,1
as to live,1
lie as to,1
to lie as,1
were as virtuous,1
"here , no",1
"pass here ,",1
should not pass,1
"therefore , fellow",1
"own , you",1
words in your,1
uttered words in,1
have uttered words,1
you have uttered,1
behalf as you,1
many lies in,1
told as many,1
had told as,1
you had told,1
to pass .,1
leave to pass,1
remember my name,1
name is menenius,1
"is menenius ,",1
always factionary on,1
general is .,1
thy general is,1
as thy general,1
"roman , are",1
him till after,1
tell ? for,1
"dined , canst",1
"he dined ,",1
has he dined,1
pass . therefore,1
can not pass,1
"him , must",1
true under him,1
telling true under,1
", telling true",1
"that , telling",1
"liar , as",1
"his liar ,",1
been his liar,1
howsoever you have,1
your general .,1
of your general,1
party of your,1
on the party,1
factionary on the,1
must have leave,1
leasing : therefore,1
ears it is,1
"good acts ,",1
ever verified my,1
have ever verified,1
"haply amplified ,",1
", haply amplified",1
"'d , haply",1
"unparallel 'd ,",1
name unparallel 'd,1
his name unparallel,1
men have read,1
whence men have,1
", whence men",1
"acts , whence",1
his good acts,1
the leasing :,1
book of his,1
lover : i,1
my lover :,1
is my lover,1
general is my,1
here passable .,1
not here passable,1
: the virtue,1
back : the,1
"so , go",1
is menenius .,1
it is menenius,1
verified my friends,1
whom he 's,1
he 's chief,1
"'s chief ,",1
'd the leasing,1
stamp 'd the,1
almost stamp 'd,1
have almost stamp,1
"throw , and",1
"the throw ,",1
past the throw,1
tumbled past the,1
have tumbled past,1
i have tumbled,1
"subtle ground ,",1
a subtle ground,1
upon a subtle,1
bowl upon a,1
a bowl upon,1
to a bowl,1
"nay , sometimes",1
suffer : nay,1
lapsing suffer :,1
without lapsing suffer,1
would without lapsing,1
size that verity,1
the size that,1
all the size,1
"chief , with",1
"thou sure ,",1
it solely .,1
half of what,1
without assistance .,1
have well prevented,1
gods have well,1
found it so,1
"consul , found",1
"forth consul ,",1
gone forth consul,1
had gone forth,1
he had gone,1
"our lamentation ,",1
all our lamentation,1
should by this,1
we should by,1
"sole throne ,",1
sits safe and,1
one sole throne,1
affecting one sole,1
and affecting one,1
"self-loving , --",1
"all thinking ,",1
past all thinking,1
ambitious past all,1
", ambitious past",1
"pride , ambitious",1
"with pride ,",1
o'ercome with pride,1
"but insolent ,",1
well prevented it,1
safe and still,1
kind of late,1
deepest malice of,1
his horns again,1
forth his horns,1
thrusts forth his,1
"' banishment ,",1
marcius ' banishment,1
our marcius ',1
of our marcius,1
hearing of our,1
't is aufidius,1
lies before 'em,1
what lies before,1
destroy what lies,1
the deepest malice,1
and still without,1
with the deepest,1
"roman territories ,",1
the roman territories,1
are enter 'd,1
two several powers,1
with two several,1
volsces with two,1
the volsces with,1
"reports , the",1
put in prison,1
have put in,1
still without him,1
", but insolent",1
officer i ',1
worthy officer i,1
he could have,1
"all , god-den",1
"god-den , our",1
preserve you both,1
or four citizens,1
nothing from him,1
hear nothing from,1
: his mother,1
nothing : his,1
hear nothing :,1
"he , hear",1
have temporized .,1
could have temporized,1
been much better,1
a worthy officer,1
and might have,1
angry at it,1
more angry at,1
he more angry,1
were he more,1
so would do,1
"doth stand ,",1
commonwealth doth stand,1
the commonwealth doth,1
with his friends,1
much miss 'd,1
not much miss,1
", god-den to",1
"ourselves , our",1
", our wives",1
", and children",1
caius marcius was,1
crying confusion .,1
ran about the,1
fellows ran about,1
these fellows ran,1
when these fellows,1
than when these,1
more comely time,1
and more comely,1
happier and more,1
a happier and,1
is a happier,1
keep you !,1
we did .,1
had loved you,1
wish 'd coriolanus,1
: we wish,1
neighbours : we,1
kind neighbours :,1
", kind neighbours",1
and thrive !,1
bound to pray,1
"our knees ,",1
"children , on",1
"and children ,",1
horns again into,1
which were inshell,1
were inshell 'd,1
: -- his,1
"more fearful ,",1
"seconded , and",1
"is seconded ,",1
report is seconded,1
's report is,1
slave 's report,1
the slave 's,1
"yes , worthy",1
his report .,1
but his report,1
"his raising ,",1
-- his raising,1
eyes : --,1
earnestness are going,1
'fore the people,1
", 'fore the",1
"him , 'fore",1
go whip him,1
"slave , --",1
is this slave,1
their countenances .,1
turns their countenances,1
that turns their,1
news is come,1
some news is,1
: some news,1
"fearful , is",1
", is deliver",1
what more fearful,1
more fearful ?,1
the young'st and,1
spacious as between,1
as spacious as,1
revenge as spacious,1
vows revenge as,1
and vows revenge,1
"'gainst rome ,",1
power 'gainst rome,1
a power 'gainst,1
leads a power,1
", leads a",1
"aufidius , leads",1
'd with aufidius,1
"that marcius ,",1
-- that marcius,1
know -- that,1
not know --,1
probable i do,1
how probable i,1
many mouths --,1
of many mouths,1
out of many,1
freely out of,1
spoke freely out,1
is spoke freely,1
senate-house : some,1
great earnestness are,1
inshell 'd when,1
the volsces dare,1
examples of the,1
three examples of,1
and three examples,1
well it can,1
very well it,1
that very well,1
record that very,1
have record that,1
not be !,1
break with us,1
dare break with,1
volsces dare break,1
'd . it,1
in great earnestness,1
rumourer whipp 'd,1
this rumourer whipp,1
see this rumourer,1
", what talk",1
peep out .,1
once peep out,1
not once peep,1
durst not once,1
stood for rome,1
marcius stood for,1
when marcius stood,1
'd when marcius,1
the like have,1
like have been,1
within my age,1
my age .,1
nobles in great,1
the nobles in,1
know this can,1
be dreaded .,1
to be dreaded,1
who bids beware,1
messenger who bids,1
the messenger who,1
beat the messenger,1
and beat the,1
whip your information,1
to whip your,1
chance to whip,1
shall chance to,1
lest you shall,1
"heard this ,",1
he heard this,1
where he heard,1
"punish him ,",1
you punish him,1
before you punish,1
with the fellow,1
but reason with,1
. but reason,1
age . but,1
hail sir !,1
most kind of,1
and oldest thing,1
this forward ?,1
wipe their lips,1
executed ere they,1
be executed ere,1
"their feast ,",1
of their feast,1
afternoon : 't,1
up this afternoon,1
struck up this,1
"presently , you",1
", presently ,",1
"to-day , presently",1
"to-morrow , to-day",1
goes this forward,1
have a stirring,1
when goes this,1
but when goes,1
revel all with,1
and revel all,1
", and revel",1
"after rain ,",1
conies after rain,1
like conies after,1
", like conies",1
"burrows , like",1
they will out,1
man in blood,1
their lips .,1
a stirring world,1
grown most kind,1
"war , say",1
", waking ,",1
"spritely , waking",1
"'s spritely ,",1
it 's spritely,1
"night , it",1
"does night ,",1
day does night,1
peace as far,1
exceeds peace as,1
it exceeds peace,1
", it exceeds",1
"i , it",1
"have war ,",1
stirring world again,1
me have war,1
breed ballad-makers .,1
and breed ballad-makers,1
", and breed",1
"tailors , and",1
"iron , increase",1
"rust iron ,",1
to rust iron,1
but to rust,1
peace is nothing,1
this peace is,1
world again .,1
crest up again,1
his crest up,1
", his crest",1
"go , he",1
all down before,1
mow all down,1
will mow all,1
ears : he,1
the ears :,1
gates by the,1
rome gates by,1
of rome gates,1
porter of rome,1
the porter of,1
sowl the porter,1
and sowl the,1
"'ll go ,",1
directitude ! what,1
. he 'll,1
table . he,1
whole table .,1
grant of the,1
and grant of,1
by the entreaty,1
"half , by",1
"has half ,",1
other has half,1
the other has,1
"yesterday , for",1
what he was,1
leave his passage,1
his passage polled,1
passage polled .,1
like to do't,1
in directitude .,1
's in directitude,1
whilst he 's,1
friends whilst he,1
his friends whilst,1
", his friends",1
"it , his",1
"themselves , as",1
", show themselves",1
"sir , show",1
"not , look",1
"were , durst",1
"which friends ,",1
", which friends",1
"enemies , which",1
"as enemies ,",1
he has as,1
"do't , for",1
he will do't,1
do't ! he,1
i can imagine,1
man i can,1
any man i,1
do't as any,1
to do't as,1
"waking , audible",1
", audible ,",1
"audible , and",1
were in wild,1
", who rather",1
"well , who",1
world goes well,1
blush that the,1
make his friends,1
we make his,1
do we make,1
here do we,1
. here do,1
hurry . here,1
wild hurry .,1
in wild hurry,1
"people , which",1
are rising .,1
quietness of the,1
and quietness of,1
the present peace,1
' the present,1
tame i ',1
are tame i,1
remedies are tame,1
his remedies are,1
we fear him,1
neither need we,1
", neither need",1
"him , neither",1
who rather had,1
"rather had ,",1
though they themselves,1
they themselves did,1
is grown most,1
he : o,1
"he , 't",1
this menenius ?,1
is this menenius,1
to't in good,1
stood to't in,1
we stood to't,1
functions friendly .,1
their functions friendly,1
about their functions,1
shops and going,1
their shops and,1
in their shops,1
with in their,1
tradesmen with in,1
our tradesmen with,1
streets than see,1
pestering streets than,1
numbers pestering streets,1
dissentious numbers pestering,1
"by't , behold",1
"suffer by't ,",1
did suffer by't,1
themselves did suffer,1
", in !",1
"rising , they",1
full of vent,1
", a getter",1
"war , in",1
"as war ,",1
and as war,1
destroyer of men,1
a destroyer of,1
's a destroyer,1
war 's a,1
than war 's,1
children than war,1
bastard children than,1
getter of more,1
a getter of,1
"insensible , a",1
"are rising ,",1
", insensible ,",1
"sleepy , insensible",1
", sleepy ,",1
"deaf , sleepy",1
"mulled , deaf",1
", lethargy ,",1
"apoplexy , lethargy",1
"very apoplexy ,",1
a very apoplexy,1
. peace is,1
vent . peace,1
of vent .,1
"sort , may",1
be a ravisher,1
"a ravisher ,",1
"ravisher , so",1
volscians . they,1
as volscians .,1
romans as cheap,1
see romans as,1
to see romans,1
wars for my,1
the wars for,1
need one another,1
less need one,1
then less need,1
they then less,1
because they then,1
"reason , because",1
hate one another,1
men hate one,1
makes men hate,1
it makes men,1
and it makes,1
of cuckolds .,1
maker of cuckolds,1
great maker of,1
but peace is,1
denied but peace,1
be denied but,1
so it can,1
young'st and oldest,1
oldest thing .,1
left it solely,1
up will he,1
into one coal,1
all into one,1
us all into,1
burn us all,1
could burn us,1
he could burn,1
voices . 't,1
pay you for,1
and pay you,1
"tumble down ,",1
he tumble down,1
will he tumble,1
caps up will,1
we hear fearful,1
threw caps up,1
you threw caps,1
as you threw,1
as many coxcombs,1
: as many,1
whip : as,1
a whip :,1
prove a whip,1
will not prove,1
soldier 's head,1
hair upon a,1
a hair upon,1
"one coal ,",1
hear fearful news,1
loved him but,1
willingly consented to,1
"work , you",1
you voices !,1
", you voices",1
"things , you",1
re goodly things,1
ye re goodly,1
against our will,1
was against our,1
"banishment , yet",1
"his banishment ,",1
to his banishment,1
consented to his,1
we willingly consented,1
fearful news .,1
though we willingly,1
did for the,1
we did for,1
"did , we",1
that we did,1
us : that,1
many of us,1
so did very,1
was pity .,1
't was pity,1
i said 't,1
"said , banish",1
exile . now,1
' exile .,1
coriolanus ' exile,1
they 'll roar,1
he were his,1
obeys his points,1
", obeys his",1
"men , obeys",1
name of men,1
second name of,1
the second name,1
. tullus aufidius,1
again . tullus,1
him in again,1
roar him in,1
'll roar him,1
him out o,1
in hooting at,1
hoot him out,1
did hoot him,1
who did hoot,1
"your clusters ,",1
unto your clusters,1
way unto your,1
gave way unto,1
", gave way",1
"nobles , gave",1
"cowardly nobles ,",1
and cowardly nobles,1
", like beasts",1
were his officer,1
his officer :,1
officer : desperation,1
all the policy,1
caps in hooting,1
greasy caps in,1
stinking greasy caps,1
your stinking greasy,1
"unwholesome , when",1
"air unwholesome ,",1
the air unwholesome,1
made the air,1
you are they,1
aufidius with him,1
is aufidius with,1
and is aufidius,1
the clusters .,1
come the clusters,1
troop of citizens,1
enter a troop,1
against them .,1
make against them,1
can make against,1
rome can make,1
that rome can,1
strength and defence,1
", strength and",1
"policy , strength",1
"the policy ,",1
and your cry,1
your cry !,1
cry ! shall,1
even by your,1
"more proudlier ,",1
himself more proudlier,1
bears himself more,1
design . he,1
our design .,1
lame the foot,1
i lame the,1
", i lame",1
"using means ,",1
by using means,1
", by using",1
help it now,1
"action , sir",1
as the grace,1
darken 'd in,1
are darken 'd,1
you are darken,1
"at end ,",1
thanks at end,1
their thanks at,1
and their thanks,1
"at table ,",1
talk at table,1
their talk at,1
"'fore meat ,",1
grace 'fore meat,1
to my person,1
"person , than",1
i did embrace,1
did embrace him,1
had left it,1
him had left,1
to him had,1
"yourself , or",1
action of yourself,1
borne the action,1
", but either",1
commission with him,1
in commission with,1
'd in commission,1
-- you had,1
"particular , --",1
"your particular ,",1
for your particular,1
mean for your,1
i mean for,1
"wish , sir",1
not be amended,1
"changeling , and",1
"no changeling ,",1
's no changeling,1
in that 's,1
yet his nature,1
: yet his,1
him : yet,1
the grace 'fore,1
soldiers use him,1
! shall 's,1
so seem to,1
we were i,1
said we were,1
ever said we,1
i ever said,1
"come , masters",1
us ! come,1
sign of fear,1
no sign of,1
show no sign,1
and show no,1
. go home,1
fear . go,1
they so seem,1
your soldiers use,1
which they so,1
true which they,1
this true which,1
side that would,1
a side that,1
are a side,1
these are a,1
"masters , get",1
"go , masters",1
cominius and menenius,1
exeunt cominius and,1
shall 's to,1
were i ',1
the wrong when,1
wrong when we,1
all . but,1
witchcraft 's in,1
what witchcraft 's,1
know what witchcraft,1
the roman ?,1
still fly to,1
they still fly,1
do they still,1
and his lieutenant,1
enter aufidius and,1
distance from rome,1
small distance from,1
a small distance,1
at a small,1
"camp , at",1
"a camp ,",1
a lie !,1
for a lie,1
this for a,1
buy this for,1
